transaction_id,customer_id,product_id,product_name,quantity_sold,unit_price,transaction_date,store_id,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand,sales,age_group,category_Electronics,payment_method_Credit Card,payment_method_Debit Card,payment_method_Digital Wallet,"store_location_Dallas, TX","store_location_Los Angeles, CA","store_location_Miami, FL","store_location_New York, NY",promotion_applied_True,sales_per_unit,revenue_per_product,month,quarter,season,sales_category
4592,3389,815,Camera,-0.6924382713953969,-0.1961856312834874,2024-04-28 11:59:00,5,-0.1758353392613345,113,185,497,3,33,2,74095.58,Platinum,BOGO,Stormy,False,Tuesday,False,316,377,-0.5168298709310581,30-40,True,False,False,False,False,False,False,True,False,0.7463912557715016,0.13584643939855273,4,2,2,
4593,3450,225,Headphones,-0.6924382713953969,0.1480680552223771,2024-05-25 17:06:00,1,0.13213442912702603,99,115,498,5,70,2,85843.85,Platinum,BOGO,Rainy,False,Wednesday,False,229,346,-0.35433307089937116,60+,True,True,False,False,True,False,False,False,False,0.5117179184583798,-0.10252798820706097,5,2,2,
4594,8749,950,Laptop,-1.396994917096859,1.4364950670398675,2024-06-06 13:27:00,12,1.1330361763891976,126,264,387,7,24,0,98539.36,Silver,BOGO,Cloudy,True,Wednesday,False,103,428,-0.5168762672556273,18-30,False,True,False,False,False,False,True,False,False,0.3699915160248148,-2.0067763070894067,6,2,3,
4595,1159,243,Fridge,0.716675020007527,-1.6999253366078386,2024-05-27 09:47:00,8,0.993049918030852,76,250,150,6,45,2,86593.84,Bronze,BOGO,Cloudy,False,Wednesday,True,338,139,-1.1656782521820201,40-50,False,False,False,False,False,False,False,True,False,-1.6265088354408912,-1.218294024624725,5,2,2,
4596,3893,842,Headphones,0.012118374306065063,-1.7340594040545603,2024-02-19 13:24:00,11,0.8390650338366717,71,225,312,6,64,0,72447.63,Platinum,BOGO,Rainy,True,Friday,False,166,97,-1.2203246868290258,60+,False,False,False,True,False,False,False,True,True,-100.70036260707607,-0.021013980927285278,2,1,1,
4597,7906,669,Tablet,-1.396994917096859,-0.06109693189617345,2024-05-28 16:19:00,7,0.1881289324703643,143,245,230,3,66,0,104731.45,Platinum,BOGO,Sunny,False,Saturday,False,122,382,-0.8703276856706028,60+,False,False,False,False,False,False,False,False,True,0.6229998942868449,0.08535210330916726,5,2,2,
4598,9185,386,Washing Machine,-0.6924382713953969,0.9705382395328639,2024-04-22 07:40:00,3,1.6439860193971594,121,124,400,10,67,1,36565.81,Gold,BOGO,Sunny,False,Sunday,True,433,144,0.03389450170397757,60+,True,False,True,False,False,True,False,False,True,-0.0489494921123779,-0.672037820905268,4,2,2,Low
4599,3203,999,Fridge,0.716675020007527,1.4668583029518991,2024-04-20 04:42:00,7,-0.24582846844050732,109,282,280,6,35,2,105387.47,Silver,Percentage Discount,Cloudy,False,Thursday,False,273,149,1.8239321891422762,30-40,False,False,False,True,False,False,False,False,True,2.5449919952883526,1.0512607036162593,4,2,2,Low
4600,9470,542,Smartphone,-1.396994917096859,-0.10629329659395316,2024-03-24 08:06:00,4,-0.4278106043063567,131,159,343,8,63,0,25843.34,Platinum,Percentage Discount,Cloudy,False,Saturday,False,155,500,-0.8809946224738042,60+,False,True,False,False,False,False,True,False,False,0.6306355246478835,0.14849119506322145,3,1,2,
4601,9748,315,Washing Machine,1.421231665708989,-0.056843576894958905,2024-09-16 20:15:00,17,-1.078746705672664,123,185,157,9,44,0,25751.36,Gold,BOGO,Cloudy,True,Tuesday,False,269,314,0.8037444974311126,40-50,True,False,True,False,True,False,False,False,True,0.5655267306686137,-0.08078789147527944,9,3,4,Low
4602,6172,725,Headphones,-0.6924382713953969,0.8123241562313833,2024-02-11 13:32:00,9,1.1960299926504532,137,158,488,8,20,2,97904.6,Silver,BOGO,Stormy,False,Friday,True,373,297,-0.04078670946149644,18-30,False,False,False,False,False,True,False,False,False,0.058903025939486764,-0.5624843345535834,2,1,1,
4603,8972,616,TV,-1.396994917096859,-1.7028740911254872,2024-04-14 21:59:00,12,-0.3998133526346876,71,294,117,4,43,1,115174.04,Platinum,BOGO,Sunny,True,Monday,False,288,155,-1.257808699233158,40-50,True,False,True,False,False,False,False,False,True,0.9003674128228409,2.378906449758239,4,2,2,
4604,5915,921,Tablet,-0.6924382713953969,-0.2698151380272015,2024-01-13 22:07:00,14,1.042045108456273,140,141,248,6,61,2,34077.37,Platinum,BOGO,Stormy,False,Friday,True,217,441,-0.5515849358809908,60+,False,False,False,False,False,True,False,False,True,0.7965835492735556,0.1868303277718658,1,1,1,
4605,5111,425,Tablet,0.012118374306065063,0.5777820090215526,2024-03-19 14:37:00,1,0.4960987008587248,113,254,172,2,43,0,51954.99,Silver,BOGO,Sunny,False,Wednesday,True,209,287,0.416550297511348,40-50,True,False,False,False,True,False,False,False,True,34.37344704750297,0.007001778652633436,3,1,2,Low
4606,1781,798,Camera,1.421231665708989,-0.22206318608079273,2024-02-08 04:11:00,11,-0.7147824339409653,86,182,442,7,58,2,49879.92,Gold,BOGO,Cloudy,False,Saturday,True,132,418,0.6087744880487542,50-60,True,False,False,True,False,False,True,False,False,0.42834289633214995,-0.3156032318462502,2,1,1,Low
4607,7527,450,TV,1.421231665708989,1.6452490156498973,2024-03-14 03:00:00,20,-0.385814726798853,136,197,274,9,37,0,101565.73,Silver,Percentage Discount,Sunny,True,Thursday,True,446,213,2.8123257449805528,30-40,False,False,False,True,False,False,True,False,True,1.9787947403899202,2.338279999018178,3,1,2,Low
4608,2621,750,Washing Machine,1.421231665708989,-0.912965305185643,2024-04-14 05:55:00,20,0.9580533534412655,99,129,418,4,54,1,25180.88,Platinum,BOGO,Sunny,False,Saturday,False,262,459,-0.20653547006070752,50-60,True,False,True,False,False,False,True,False,False,-0.1453214666151392,-1.2975352014235069,4,2,2,
4609,3676,367,Fridge,-1.396994917096859,-0.11912484655560052,2024-05-24 20:12:00,8,-0.5887948014184542,149,262,402,3,67,0,84122.72,Gold,BOGO,Rainy,False,Wednesday,False,246,333,-0.8840230371138591,60+,False,False,False,False,False,False,False,False,True,0.632803331132354,0.16641680513811719,5,2,2,
4610,1983,870,Fridge,1.421231665708989,-1.2365598388284655,2024-02-05 19:42:00,10,-0.9037638827247321,73,224,108,1,30,1,105618.99,Bronze,Percentage Discount,Sunny,False,Monday,False,144,350,-0.5883983105027155,18-30,False,False,True,False,True,False,False,False,False,-0.4140059109991684,-1.757437999487019,2,1,1,
4611,4530,824,Laptop,-0.6924382713953969,0.36413134078827586,2024-07-14 23:50:00,5,1.5809922031359038,72,205,107,3,28,2,114420.78,Gold,BOGO,Sunny,True,Friday,False,390,407,-0.2523455138011466,18-30,True,True,False,False,False,True,False,False,False,0.3644303387399741,-0.2521384761763219,7,3,3,
4612,5166,563,Tablet,1.421231665708989,-1.730699611028391,2024-05-30 05:18:00,8,-0.9877556377397394,100,147,460,3,33,2,83339.55,Bronze,BOGO,Sunny,False,Saturday,False,229,183,-1.1715157533823488,30-40,True,True,False,False,False,False,False,False,True,-0.8242961240227729,-2.4597250910237793,5,2,2,
4613,8807,379,Headphones,0.716675020007527,-0.2723349827968285,2024-02-14 19:51:00,5,-0.9387604473143184,115,250,500,8,49,1,22595.1,Platinum,BOGO,Sunny,True,Friday,True,247,417,0.18204218390075333,40-50,True,False,False,False,True,False,False,False,True,0.2540093889401104,-0.19517567924466658,2,1,1,Low
4614,2577,351,Headphones,-0.6924382713953969,-0.05727248664298056,2024-01-24 03:42:00,5,-0.7007838081051307,136,171,423,2,39,1,119711.68,Gold,BOGO,Cloudy,True,Saturday,False,309,94,-0.45125921077187725,30-40,True,False,False,True,False,True,False,False,False,0.651695940870661,0.03965766164958142,1,1,1,
4615,8370,778,Headphones,-0.6924382713953969,1.1818120329125208,2024-08-09 18:23:00,4,1.1540341151429494,128,288,195,2,39,2,47188.54,Bronze,BOGO,Sunny,False,Tuesday,False,381,110,0.13362129244138118,30-40,True,False,False,True,True,False,False,False,True,-0.1929721362340479,-0.8183318811842258,8,3,3,Low
4616,6483,429,Camera,0.716675020007527,0.4784536598755425,2024-05-04 05:02:00,1,-0.18283465217925177,110,278,361,4,62,0,90478.86,Gold,BOGO,Stormy,False,Saturday,False,485,138,0.8908261807995966,60+,False,False,False,True,False,False,True,False,True,1.242998787358656,0.34289578626397893,5,2,2,Low
4617,5256,449,Fridge,-1.396994917096859,-1.0931073993547296,2024-05-07 23:20:00,20,-0.18983396509716904,90,232,250,2,70,0,86665.3,Bronze,BOGO,Rainy,False,Thursday,False,378,435,-1.1138957361152335,60+,False,False,False,False,False,False,True,False,True,0.7973513163741904,1.5270654807395234,5,2,2,
4618,6914,315,Headphones,-0.6924382713953969,-1.412788131546855,2024-07-10 00:07:00,3,-0.7847755631201382,74,170,184,9,52,1,20374.06,Gold,BOGO,Cloudy,False,Monday,False,142,97,-1.0910982693610605,50-60,True,True,False,False,False,False,True,False,False,1.5757336277243696,0.9782685716562368,7,3,3,
4619,6903,570,Camera,0.012118374306065063,-1.2264447172709556,2024-08-20 01:51:00,5,0.8880602242620927,61,204,168,1,31,1,108370.09,Silver,BOGO,Rainy,False,Saturday,False,200,399,-0.8609134496307669,30-40,False,False,False,True,False,False,False,False,False,-71.0419919279018,-0.01486251614958558,8,3,3,
4620,5222,713,Tablet,-0.6924382713953969,-0.757181710456285,2024-01-10 22:52:00,19,0.279120000403289,59,288,240,1,50,1,106546.42,Bronze,Percentage Discount,Sunny,True,Saturday,False,118,137,-0.7816347844852654,40-50,True,False,True,False,False,True,False,False,False,1.1288151114324172,0.5243015947205599,1,1,1,
4621,6638,436,Laptop,0.012118374306065063,0.08482173862868708,2024-02-17 00:21:00,9,-0.3088222847017629,145,224,491,3,51,2,61627.7,Platinum,BOGO,Sunny,False,Wednesday,True,152,386,0.06751496562581162,50-60,True,True,False,False,False,False,True,False,False,5.571289012918292,0.001027901577993648,2,1,1,Low
4622,1324,116,Tablet,0.012118374306065063,0.058997797549884406,2024-03-24 00:19:00,9,1.7139791485763323,94,196,149,2,30,0,76705.42,Gold,BOGO,Sunny,True,Friday,False,104,247,0.04923059589790418,18-30,True,False,True,False,False,False,False,True,False,4.062475267269555,0.0007149573939429475,3,1,2,Low
4623,7746,808,Washing Machine,0.012118374306065063,0.21501371839275402,2024-03-30 21:09:00,8,-0.952759073150153,70,173,355,5,64,2,113621.63,Platinum,BOGO,Sunny,True,Saturday,True,123,99,0.1596960268492069,60+,True,False,False,False,False,True,False,False,False,13.178007446863681,0.0026056167204222594,3,1,2,Low
4624,2986,236,TV,0.716675020007527,0.5490629271436042,2024-06-28 16:33:00,4,-1.0647480798368296,135,114,122,10,69,2,109814.95,Bronze,BOGO,Stormy,False,Wednesday,True,368,387,0.9574850456623071,60+,False,False,True,False,True,False,False,False,True,1.3360100728113153,0.3934996842960339,6,2,3,Low
4625,6752,761,Washing Machine,0.012118374306065063,-1.380834355319243,2024-06-07 17:19:00,9,1.636986706479242,83,296,461,9,32,0,101448.37,Gold,BOGO,Sunny,True,Saturday,False,214,487,-0.9702274081632186,30-40,False,True,False,False,False,False,False,True,False,-80.06250538718172,-0.01673346757243263,6,2,3,
4626,4259,102,TV,1.421231665708989,-0.3808312778068013,2024-05-17 10:18:00,3,-0.05684701965674065,147,237,163,1,32,0,94096.27,Gold,BOGO,Cloudy,False,Saturday,True,127,187,0.42141769374341376,30-40,True,True,False,False,False,False,False,True,False,0.29651583475885146,-0.541249471311443,5,2,2,Low
4627,9821,723,Fridge,1.421231665708989,0.2616755247296079,2024-04-11 19:45:00,9,0.29311862623912355,76,292,376,1,59,2,93413.31,Platinum,Percentage Discount,Stormy,False,Thursday,True,370,482,1.1796179941560208,50-60,True,True,False,False,False,False,False,False,False,0.8299969826295434,0.3719015418867344,4,2,2,Low
4628,3859,587,Headphones,-1.396994917096859,-1.5838695072889846,2024-02-08 05:45:00,1,1.4270073189417236,118,252,499,9,23,2,106165.14,Gold,BOGO,Rainy,True,Monday,True,314,465,-1.2297220514781095,18-30,True,False,False,False,False,True,False,False,False,0.8802623663324669,2.212657651027418,2,1,1,
4629,5663,104,Tablet,0.012118374306065063,1.3480681739894071,2024-05-02 17:06:00,18,1.3080189993371298,112,216,434,5,34,2,72088.55,Silver,Percentage Discount,Stormy,True,Sunday,False,377,460,0.9619433106686271,30-40,False,False,True,False,False,False,False,True,False,79.37890730006491,0.016336394722497278,5,2,2,Low
4630,6818,109,Washing Machine,0.716675020007527,0.5996564061706561,2024-03-28 21:45:00,16,-1.246730215702679,67,217,214,8,55,0,95053.23,Gold,Percentage Discount,Stormy,False,Friday,False,406,301,1.0052479528823357,50-60,True,False,False,False,False,True,False,False,False,1.4026552130584624,0.4297587668899967,3,1,2,Low
4631,6326,788,Fridge,0.716675020007527,-0.3906247170532953,2024-06-04 13:54:00,17,-1.2187329640310098,134,248,420,6,33,2,65514.58,Bronze,BOGO,Rainy,False,Friday,False,441,486,0.07037044851065438,30-40,False,True,False,False,False,True,False,False,True,0.09819017901574872,-0.279950976909605,6,2,3,Low
4632,9363,277,Fridge,-1.396994917096859,-0.7033892795585717,2024-08-26 03:28:00,8,1.070042360127942,53,192,148,6,59,1,66006.61,Platinum,BOGO,Rainy,True,Thursday,False,389,346,-1.021917131580867,50-60,True,False,True,False,False,False,False,True,True,0.7315109876738468,0.9826312482837462,8,3,3,
4633,8987,523,Laptop,0.716675020007527,-0.5948929845485988,2024-03-22 10:16:00,9,1.3290169380908816,106,155,222,6,27,2,75869.88,Silver,BOGO,Stormy,False,Thursday,False,128,257,-0.12246954778921411,18-30,True,False,False,False,False,False,True,False,True,-0.1708857492869332,-0.42634494160370456,3,1,2,
4634,8322,669,Tablet,1.421231665708989,-0.3436412284054255,2024-04-07 16:49:00,7,1.559994264382152,91,196,353,8,40,0,22555.58,Silver,BOGO,Sunny,False,Saturday,False,220,146,0.46530439893807973,30-40,False,False,False,False,True,False,False,False,False,0.3273951813520565,-0.488393795452926,4,2,2,Low
4635,2284,813,Tablet,0.716675020007527,0.40266173315221926,2024-03-11 08:05:00,15,0.7060780883962433,107,117,352,8,36,0,85894.19,Gold,BOGO,Cloudy,True,Friday,False,309,212,0.8192746126186916,30-40,True,False,True,False,False,True,False,False,False,1.143160553593855,0.28857760566313223,3,1,2,Low
4636,7243,820,Tablet,-0.6924382713953969,-0.11133298613320745,2024-06-08 00:59:00,16,-0.23182984260467276,127,170,446,4,50,0,46308.84,Gold,BOGO,Sunny,False,Sunday,True,204,233,-0.47677718928487384,40-50,True,True,False,False,False,False,False,False,True,0.6885482922890378,0.07709122046736587,6,2,3,
4637,5694,600,Tablet,-0.6924382713953969,-1.3591922842836515,2024-04-05 14:09:00,19,1.5179983868746483,74,100,241,5,38,1,31504.25,Platinum,Percentage Discount,Stormy,True,Tuesday,True,426,399,-1.065799618927845,30-40,False,False,True,False,False,False,True,False,True,1.5391980237892582,0.9411567558233326,4,2,2,
4638,8598,880,TV,0.012118374306065063,0.3961029882553883,2024-02-21 03:54:00,18,1.4200080060238063,143,241,207,4,54,2,22682.04,Silver,Percentage Discount,Sunny,True,Tuesday,False,335,364,0.2879143787197165,50-60,True,False,True,False,True,False,False,False,False,23.758498578115358,0.00480012427542969,2,1,1,Low
4639,3373,502,Camera,-1.396994917096859,-0.3413000960308073,2024-04-20 06:00:00,5,-1.1627384606876716,62,148,231,3,61,1,119974.37,Silver,BOGO,Cloudy,False,Wednesday,True,114,173,-0.936459319572301,60+,False,False,True,False,True,False,False,False,True,0.6703383871420148,0.47679449935970764,4,2,2,
4640,3745,651,Fridge,-1.396994917096859,-0.6144262493230843,2024-03-21 23:45:00,10,0.02714473535826676,89,100,117,9,28,1,102211.1,Silver,BOGO,Rainy,False,Sunday,True,211,343,-1.0009206857895123,18-30,False,False,False,True,False,False,False,True,False,0.7164812652787302,0.8583503472352362,3,1,2,
4641,6527,183,Fridge,0.716675020007527,1.4183200164674505,2024-01-28 00:45:00,2,-1.3657185353072727,133,264,214,3,50,0,61031.08,Bronze,BOGO,Rainy,True,Monday,False,486,192,1.778109491858773,40-50,True,False,False,True,False,True,False,False,False,2.481054093164986,1.0164745261788861,1,1,1,Low
4642,7911,906,Laptop,0.716675020007527,0.8834874319239728,2024-09-03 02:16:00,5,0.4331048845974692,88,219,130,4,69,0,87912.23,Platinum,BOGO,Rainy,False,Thursday,True,450,229,1.2731993808118642,60+,False,False,True,False,False,False,False,False,False,1.7765365685530552,0.6331733729505119,9,3,4,Low
4643,7631,997,Camera,0.012118374306065063,0.3833786657307467,2024-07-09 11:42:00,4,1.5389963256284,82,110,274,10,58,1,114792.37,Bronze,BOGO,Sunny,True,Thursday,True,494,394,0.27890505605793803,50-60,False,False,False,True,False,False,True,False,True,23.015055403788796,0.004645926172284987,7,3,3,Low
4644,2168,764,Washing Machine,-1.396994917096859,-1.6685076975652537,2024-03-30 22:00:00,4,-1.5057047936656185,133,252,478,2,29,1,69581.75,Bronze,BOGO,Rainy,False,Saturday,True,310,157,-1.2496977781289444,18-30,True,False,False,False,True,False,False,False,False,0.894561435288528,2.3308967726356427,3,1,2,
4645,2296,766,Washing Machine,1.421231665708989,0.9946286703800791,2024-06-01 09:58:00,14,-0.5397996109930332,127,113,441,4,65,0,119875.54,Silver,BOGO,Rainy,True,Friday,False,500,412,2.0445509303159626,60+,True,True,False,False,False,True,False,False,True,1.4385768201245555,1.4135977619661968,6,2,3,Low
4646,3654,179,Laptop,-1.396994917096859,-0.8678761679248685,2024-05-15 01:02:00,17,-1.7716786845464751,84,200,342,3,18,2,39084.08,Silver,BOGO,Cloudy,False,Saturday,True,146,383,-1.0607382017021267,18-30,False,False,True,False,False,True,False,False,True,0.7592999721906517,1.2124185952605413,5,2,2,
4647,6629,651,Fridge,0.716675020007527,1.0398607775568605,2024-02-06 22:31:00,5,-1.1277418960980852,150,162,393,2,69,2,69838.56,Bronze,BOGO,Cloudy,False,Thursday,False,320,436,1.4208240498953155,60+,False,False,False,False,True,False,False,False,True,1.9825220779711186,0.7452422435606055,2,1,1,Low
4648,4739,131,Fridge,-1.396994917096859,-1.6240440536870109,2024-05-19 05:24:00,8,-0.9947549506576567,64,160,187,9,43,2,83310.68,Gold,BOGO,Cloudy,False,Sunday,True,178,248,-1.2392037730809553,40-50,True,False,False,False,False,False,False,True,False,0.8870495933200568,2.2687812881421325,5,2,2,
4649,6136,952,Laptop,1.421231665708989,0.22772016967789518,2024-07-07 00:53:00,3,-0.0358490809029888,125,196,270,4,45,2,96123.17,Bronze,BOGO,Sunny,False,Saturday,False,172,223,1.139548441119084,40-50,True,False,False,False,False,False,False,True,False,0.8018034417707786,0.3236431160668486,7,3,3,Low
4650,6191,935,TV,0.012118374306065063,0.7333690201164006,2024-02-08 00:23:00,7,-0.7357803726947172,140,114,462,7,45,0,23217.07,Silver,BOGO,Sunny,False,Monday,True,217,302,0.5267120434291075,40-50,True,False,False,False,False,False,True,False,True,43.46391934481641,0.0088872402902427,2,1,1,Low
4651,5773,787,Smartphone,-1.396994917096859,-0.04415499684931883,2024-02-14 20:56:00,16,-1.0367508281651605,122,132,427,7,38,0,104586.43,Silver,BOGO,Rainy,True,Friday,False,273,499,-0.8663291660622856,30-40,False,True,False,False,False,False,False,True,False,0.6201376651123632,0.06168430616292623,2,1,1,
4652,5382,555,Laptop,0.716675020007527,-1.6858070574021264,2024-06-18 04:39:00,20,0.19512824538828158,98,224,146,10,31,1,52864.44,Gold,Percentage Discount,Stormy,True,Friday,True,395,427,-1.1523498534876286,30-40,False,False,True,False,True,False,False,False,False,-1.6079112865905747,-1.2081758065924992,6,2,3,
4653,7479,788,Camera,-0.6924382713953969,-0.6999222590953966,2024-05-23 11:26:00,19,1.3990100672700545,134,148,354,5,34,1,42434.1,Platinum,Percentage Discount,Rainy,False,Thursday,False,225,225,-0.7546068164999293,30-40,True,False,False,False,False,True,False,False,False,1.089782075417713,0.48465295919917756,5,2,2,
4654,5444,226,Tablet,-0.6924382713953969,-0.5677644429862305,2024-09-15 16:31:00,17,0.5170966396124766,84,131,214,10,49,2,104056.7,Platinum,BOGO,Stormy,False,Saturday,False,321,441,-0.6922248491929509,40-50,True,False,False,True,False,False,False,False,True,0.9996917816197306,0.39314182946115583,9,3,4,
4655,8289,461,Headphones,1.421231665708989,0.5673094626740246,2024-08-14 06:51:00,3,0.01314610952243219,90,284,214,9,57,2,96013.63,Gold,BOGO,Stormy,False,Sunday,False,301,195,1.5402861499653329,50-60,False,True,False,False,False,True,False,False,False,1.0837685277698572,0.8062781726086755,8,3,3,Low
4656,6950,932,Fridge,1.421231665708989,-1.3407134226397193,2024-04-17 08:45:00,17,-0.8967645698068147,136,185,225,4,46,2,31589.38,Silver,BOGO,Stormy,False,Monday,False,179,462,-0.7113063921339091,40-50,False,False,True,False,True,False,False,False,True,-0.5004858879070008,-1.9054643708966479,4,2,2,
4657,9535,485,Laptop,0.012118374306065063,1.6104179698626404,2024-02-01 07:23:00,4,-0.7427796856126345,123,208,277,6,62,1,79093.02,Silver,BOGO,Rainy,True,Saturday,False,393,393,1.1476973228524898,60+,True,False,False,False,False,False,False,False,False,94.70720196174207,0.019515647748008885,2,1,1,Low
4658,8377,947,Washing Machine,-1.396994917096859,-0.16930728707413167,2024-08-07 08:13:00,1,-0.6517886176797097,147,220,366,10,67,2,52971.05,Platinum,BOGO,Sunny,False,Wednesday,True,206,394,-0.89586675342204,60+,True,False,True,False,False,False,True,False,True,0.6412813264086674,0.23652141947002067,8,3,3,
4659,7782,715,Headphones,0.012118374306065063,-1.5547215156630143,2024-02-06 10:12:00,2,-1.5966958615985432,147,285,158,9,23,1,104793.68,Platinum,BOGO,Sunny,True,Monday,False,392,229,-1.093346382178817,18-30,False,False,False,True,False,False,False,False,False,-90.22219932847045,-0.018840697268497204,2,1,1,
4660,3741,466,Camera,0.012118374306065063,0.1850436497497423,2024-01-26 07:17:00,19,-0.6167920530901234,133,141,219,1,20,0,72685.84,Silver,BOGO,Cloudy,False,Friday,False,413,234,0.1384760351303826,18-30,False,False,False,False,True,False,False,False,True,11.42694817250177,0.00224242821062778,1,1,1,Low
4661,4012,496,Camera,0.716675020007527,0.8300345545767768,2024-02-18 16:21:00,13,1.6789825839867458,99,207,309,9,54,1,62752.78,Gold,BOGO,Sunny,False,Sunday,False,443,405,1.2227370510714526,50-60,False,False,False,True,False,True,False,False,True,1.706124836133692,0.5948650310082503,2,1,1,Low
4662,1378,281,Camera,-0.6924382713953969,-0.43717929595314353,2024-06-09 21:55:00,5,-1.1837363994414234,72,117,356,5,19,1,64810.32,Gold,BOGO,Rainy,False,Thursday,False,420,457,-0.6305852230790778,18-30,False,False,False,True,True,False,False,False,False,0.9106735562266464,0.3027196759796514,6,2,3,
4663,3048,959,TV,0.012118374306065063,0.2601564693720311,2024-07-19 14:38:00,10,-1.3587192223893554,131,225,183,7,19,2,45837.45,Gold,BOGO,Stormy,True,Monday,True,381,457,0.19165887662961806,18-30,True,False,True,False,False,False,False,True,True,15.815560056904307,0.003152673473994624,7,3,3,Low
4664,4844,886,Headphones,-1.396994917096859,-1.0851368265373276,2024-04-27 05:06:00,6,0.377110381254131,83,290,489,10,27,2,57271.36,Gold,BOGO,Stormy,False,Monday,False,352,398,-1.1120145760463416,18-30,True,False,False,False,False,False,False,True,True,0.7960047402013857,1.5159306310272627,4,2,2,
4665,5122,931,Washing Machine,1.421231665708989,1.7224348990542908,2024-08-30 23:07:00,14,-0.7357803726947172,135,299,183,9,52,0,97655.61,Bronze,BOGO,Cloudy,False,Friday,True,236,429,2.9034101658050426,50-60,False,False,False,False,False,True,False,False,True,2.0428831103736074,2.447979020658224,8,3,3,Low
4666,2311,813,Laptop,-1.396994917096859,-1.2441551156163486,2024-02-14 21:02:00,12,-1.743681432874806,75,150,124,8,23,0,24576.16,Platinum,BOGO,Sunny,True,Wednesday,True,104,332,-1.149544984775043,18-30,False,False,True,False,False,False,False,False,False,0.8228698406175665,1.738078372596094,2,1,1,
4667,4450,108,Camera,1.421231665708989,-0.37620262677606775,2024-05-18 00:58:00,15,-0.630790678925958,120,209,141,4,18,2,40415.7,Platinum,BOGO,Rainy,True,Wednesday,True,425,358,0.4268798064995016,18-30,True,False,False,True,False,False,False,True,True,0.3003590595390726,-0.5346710858970478,5,2,2,Low
4668,3734,227,Washing Machine,0.012118374306065063,1.586577736368438,2024-07-18 11:25:00,17,1.4830018222850618,85,147,421,3,20,0,44844.71,Bronze,BOGO,Sunny,True,Thursday,True,372,107,1.1308174964047195,18-30,True,False,False,False,False,False,False,False,True,93.31429017164146,0.019226742874982147,7,3,3,Low
4669,7505,573,Headphones,1.421231665708989,-0.12840001985656826,2024-07-12 20:03:00,20,0.4960987008587248,50,250,271,10,19,1,64980.29,Silver,BOGO,Stormy,True,Tuesday,True,110,506,0.7193031867153785,18-30,True,False,False,True,False,False,False,False,False,0.5061125529851956,-0.18248617409781778,7,3,3,Low
4670,2687,479,Smartphone,-1.396994917096859,-1.129314530583556,2024-02-03 11:40:00,14,-1.764679371628558,123,137,179,8,31,1,111491.07,Silver,BOGO,Stormy,True,Friday,False,165,236,-1.1224410955313213,30-40,False,False,False,False,False,False,True,False,True,0.8034682745044649,1.577646659028853,2,1,1,
4671,2565,297,TV,0.012118374306065063,1.6083091636015343,2024-02-15 14:09:00,7,-0.8687673181351456,141,174,413,6,28,0,97168.03,Silver,BOGO,Sunny,False,Wednesday,False,463,369,1.1462042047709033,18-30,False,True,False,False,False,False,False,False,True,94.58399087386213,0.019490092444397825,2,1,1,Low
4672,2045,555,Camera,0.012118374306065063,1.474310609823775,2024-02-02 21:02:00,11,-0.0778449584104925,68,182,452,9,65,2,49375.24,Bronze,BOGO,Rainy,True,Monday,False,487,125,1.051327938874813,60+,False,False,False,True,False,False,False,True,True,86.75486598467577,0.01786624781324755,2,1,1,Low
4673,8752,109,Fridge,1.421231665708989,-1.5062725853760703,2024-09-14 18:47:00,12,-1.3097240319639345,148,253,349,5,44,2,47069.16,Bronze,BOGO,Rainy,True,Saturday,True,500,95,-0.9066770970466368,40-50,True,True,False,False,False,False,False,True,True,-0.6379516576520522,-2.1407622955258176,9,3,4,
4674,9985,326,Camera,-1.396994917096859,-0.8720759092075805,2024-05-22 07:17:00,17,0.9160574759337619,113,271,415,6,43,2,68849.5,Platinum,BOGO,Cloudy,True,Thursday,False,123,398,-1.0617293959088299,40-50,True,False,False,False,False,False,False,False,False,0.760009491026098,1.2182856124856118,5,2,2,
4675,1881,860,Smartphone,-1.396994917096859,1.4013244677020933,2024-05-06 16:01:00,16,-0.28082503303009376,107,239,314,7,44,2,105505.51,Platinum,BOGO,Rainy,False,Monday,True,360,115,-0.5251769915058054,40-50,True,False,False,True,False,False,True,False,True,0.37593335886804297,-1.9576431585832859,5,2,2,
4676,1431,120,Washing Machine,0.012118374306065063,0.7994747350302351,2024-08-25 01:16:00,15,-1.6806876166135505,135,246,383,3,23,0,111291.51,Platinum,BOGO,Cloudy,True,Saturday,False,268,267,0.5735174992239379,18-30,False,True,False,False,False,False,False,False,True,47.32627370132486,0.009688334087338575,8,3,3,Low
4677,7504,876,Tablet,0.716675020007527,0.9818507341369344,2024-02-29 01:35:00,10,0.4611021362691384,59,220,288,8,47,0,55816.38,Gold,BOGO,Stormy,False,Wednesday,True,433,307,1.3660595155130433,40-50,False,True,False,False,True,False,False,False,False,1.9061073392772863,0.7036678945319925,2,1,1,Low
